46.3 -2.1 -8.0
46.4 -2.1 -8.1
46.5 -2.2 -8.1
46.5 -2.2 -8.2
46.6 -2.2 -8.3
46.7 -2.3 -8.3
46.8 -2.3 -8.4
46.9 -2.3 -8.5
46.9 -2.4 -8.5
47.0 -2.4 -8.6
47.1 -2.4 -8.6
47.2 -2.5 -8.7
47.2 -2.5 -8.7
47.3 -2.5 -8.8
47.4 -2.5 -8.8
47.4 -2.5 -8.9
47.5 -2.6 -8.9
47.6 -2.6 -9.0
47.7 -2.6 -9.0
47.7 -2.6 -9.0
47.8 -2.6 -9.1
47.9 -2.6 -9.1
48.0 -2.6 -9.2
48.0 -2.6 -9.2
48.1 -2.6 -9.2
48.2 -2.6 -9.2
48.3 -2.6 -9.3
48.3 -2.6 -9.3
48.4 -2.6 -9.3
48.5 -2.6 -9.3
48.6 -2.6 -9.3
48.7 -2.6 -9.3
48.7 -2.5 -9.4
48.8 -2.5 -9.4
48.9 -2.5 -9.4
49.0 -2.5 -9.4
49.1 -2.5 -9.4
49.2 -2.5 -9.4
49.3 -2.4 -9.4
49.3 -2.4 -9.4
49.4 -2.4 -9.4
49.5 -2.3 -9.3
49.6 -2.3 -9.3
49.7 -2.3 -9.3
49.8 -2.2 -9.3
49.8 -2.2 -9.3
49.9 -2.2 -9.3
50.0 -2.1 -9.2
50.1 -2.1 -9.2
50.2 -2.0 -9.2
50.2 -2.0 -9.2
50.3 -1.9 -9.1
50.4 -1.9 -9.1
50.4 -1.8 -9.1
50.5 -1.8 -9.0
50.6 -1.7 -9.0
50.6 -1.7 -9.0
50.7 -1.6 -8.9
50.8 -1.6 -8.9
50.8 -1.5 -8.8
50.9 -1.5 -8.8
51.0 -1.4 -8.7
51.0 -1.3 -8.7
51.1 -1.3 -8.6
51.1 -1.2 -8.5
51.2 -1.1 -8.5
51.3 -1.1 -8.4
51.3 -1.0 -8.4
51.4 -0.9 -8.3
51.4 -0.8 -8.2
51.5 -0.8 -8.2
51.5 -0.7 -8.1
51.6 -0.6 -8.0
51.7 -0.5 -7.9
51.7 -0.5 -7.9
51.8 -0.4 -7.8
51.9 -0.3 -7.7
51.9 -0.2 -7.6
52.0 -0.1 -7.5
52.1 -0.0 -7.4
52.1 0.0 -7.4
52.2 0.1 -7.3
52.3 0.2 -7.2
52.4 0.3 -7.1
52.4 0.4 -7.0
52.5 0.5 -6.9
52.6 0.6 -6.8
52.7 0.7 -6.7
52.7 0.8 -6.6
52.8 0.8 -6.5
52.9 0.9 -6.4
53.0 1.0 -6.3
53.1 1.1 -6.2
53.1 1.2 -6.1
53.2 1.3 -5.9
53.3 1.4 -5.8
53.3 1.5 -5.7
53.4 1.6 -5.6
53.5 1.7 -5.5
53.6 1.8 -5.4
53.6 1.9 -5.2
53.7 2.0 -5.1
53.8 2.1 -5.0
53.8 2.2 -4.9
53.9 2.3 -4.8
53.9 2.4 -4.6
54.0 2.5 -4.5
54.1 2.6 -4.4
54.1 2.7 -4.3
54.2 2.8 -4.1
54.2 2.9 -4.0
54.3 3.0 -3.9
54.4 3.1 -3.7
54.4 3.2 -3.6
54.5 3.3 -3.5
54.5 3.5 -3.3
54.6 3.6 -3.2
54.7 3.7 -3.1
54.7 3.8 -2.9
54.8 3.9 -2.8
54.9 4.0 -2.7
54.9 4.1 -2.5
55.0 4.2 -2.4
55.1 4.3 -2.3
55.1 4.4 -2.1
55.2 4.5 -2.0
55.3 4.6 -1.8
55.3 4.7 -1.7
55.4 4.8 -1.6
55.5 4.9 -1.4
55.6 5.0 -1.3
55.6 5.1 -1.1
55.7 5.2 -1.0
55.8 5.3 -0.9
55.9 5.4 -0.7
56.0 5.5 -0.6
56.0 5.6 -0.4
56.1 5.7 -0.3
56.2 5.8 -0.2
56.3 5.9 -0.0
56.4 6.0 0.1
56.5 6.1 0.3
56.5 6.2 0.4
56.6 6.2 0.5
56.7 6.3 0.7
56.8 6.4 0.8
56.9 6.5 0.9
56.9 6.6 1.1
57.0 6.7 1.2
57.1 6.8 1.4
57.2 6.9 1.5
57.2 7.0 1.6
57.3 7.1 1.8
57.4 7.1 1.9
57.5 7.2 2.0
57.5 7.3 2.2
57.6 7.4 2.3
57.7 7.5 2.4
57.7 7.6 2.5
57.8 7.6 2.7
57.9 7.7 2.8
58.0 7.8 2.9
58.0 7.9 3.1
58.1 7.9 3.2
58.2 8.0 3.3
58.2 8.1 3.4
58.3 8.2 3.5
58.4 8.2 3.7
58.4 8.3 3.8
58.5 8.4 3.9
58.6 8.4 4.0
58.6 8.5 4.1
58.7 8.6 4.2
58.8 8.6 4.3
58.9 8.7 4.5
58.9 8.7 4.6
59.0 8.8 4.7
59.1 8.9 4.8
59.2 8.9 4.9
59.2 9.0 5.0
59.3 9.0 5.1
59.4 9.1 5.2
59.5 9.1 5.3
59.6 9.2 5.4
59.6 9.2 5.5
59.7 9.3 5.6
59.8 9.3 5.7
59.9 9.4 5.7
60.0 9.4 5.8
60.0 9.4 5.9
60.1 9.5 6.0
60.2 9.5 6.1
60.3 9.6 6.1
60.3 9.6 6.2
60.4 9.6 6.3
60.5 9.7 6.4
60.6 9.7 6.4
60.6 9.7 6.5
60.7 9.8 6.6
60.8 9.8 6.6
60.9 9.8 6.7
60.9 9.8 6.8
61.0 9.8 6.8
61.1 9.9 6.9
61.1 9.9 6.9
61.2 9.9 7.0
61.2 9.9 7.0
61.3 9.9 7.1
61.4 10.0 7.1
61.4 10.0 7.1
61.5 10.0 7.2
61.5 10.0 7.2
61.6 10.0 7.2
61.6 10.0 7.3
61.7 10.0 7.3
61.8 10.0 7.3
61.8 10.0 7.4
61.9 10.0 7.4
61.9 10.0 7.4
62.0 10.0 7.4
62.0 10.0 7.4
62.1 10.0 7.4
62.1 10.0 7.4
62.2 10.0 7.4
62.3 10.0 7.4
62.3 10.0 7.4
62.4 10.0 7.4
62.4 10.0 7.4
62.5 10.0 7.4
62.5 10.0 7.4
62.6 10.0 7.4
62.6 9.9 7.4
62.7 9.9 7.4
62.8 9.9 7.4
62.8 9.9 7.3
62.9 9.9 7.3
62.9 9.8 7.3
63.0 9.8 7.3
63.0 9.8 7.2
63.1 9.8 7.2
63.1 9.8 7.2
63.2 9.7 7.1
63.2 9.7 7.1
63.3 9.7 7.0
63.4 9.6 7.0
63.4 9.6 6.9
63.5 9.6 6.9
63.5 9.5 6.8
63.5 9.5 6.8
63.6 9.5 6.7
63.6 9.4 6.7
63.7 9.4 6.6
63.7 9.4 6.5
63.8 9.3 6.5
63.8 9.3 6.4
63.8 9.2 6.3
63.9 9.2 6.2
63.9 9.1 6.2
64.0 9.1 6.1
64.0 9.1 6.0
64.0 9.0 5.9
64.1 9.0 5.8
64.1 8.9 5.8
64.1 8.9 5.7
64.2 8.8 5.6
64.2 8.8 5.5
64.2 8.7 5.4
64.3 8.7 5.3
64.3 8.6 5.2
64.3 8.6 5.1
64.4 8.5 5.0
64.4 8.5 4.9
64.4 8.4 4.8
64.5 8.3 4.6
64.5 8.3 4.5
64.5 8.2 4.4
64.6 8.2 4.3
64.6 8.1 4.2
64.6 8.1 4.1
64.7 8.0 3.9
64.7 7.9 3.8
64.8 7.9 3.7
64.8 7.8 3.6
64.8 7.8 3.5
64.9 7.7 3.3
64.9 7.6 3.2
65.0 7.6 3.1
65.0 7.5 2.9
65.0 7.4 2.8
65.1 7.4 2.7
65.1 7.3 2.5
65.2 7.2 2.4
65.2 7.2 2.2
65.2 7.1 2.1
65.3 7.0 2.0
65.3 7.0 1.8
65.3 6.9 1.7
65.4 6.8 1.5
65.4 6.8 1.4
65.4 6.7 1.2
65.5 6.6 1.1
65.5 6.6 1.0
65.5 6.5 0.8
65.6 6.4 0.7
65.6 6.4 0.5
65.6 6.3 0.3
65.7 6.2 0.2
65.7 6.2 0.0
65.7 6.1 -0.1
65.8 6.0 -0.3
65.8 6.0 -0.4
65.8 5.9 -0.6
65.8 5.8 -0.7
65.9 5.8 -0.9
65.9 5.7 -1.0
65.9 5.6 -1.2
66.0 5.6 -1.3
66.0 5.5 -1.5
66.0 5.4 -1.7
66.1 5.4 -1.8
66.1 5.3 -2.0
66.1 5.2 -2.1
66.1 5.2 -2.3
66.2 5.1 -2.4
66.2 5.1 -2.6
66.3 5.0 -2.8
66.3 4.9 -2.9
66.3 4.9 -3.1
66.4 4.8 -3.2
66.4 4.7 -3.4
66.4 4.7 -3.5
66.5 4.6 -3.7
66.5 4.5 -3.8
66.6 4.5 -4.0
66.6 4.4 -4.2
66.6 4.4 -4.3
66.7 4.3 -4.5
66.7 4.2 -4.6
66.8 4.2 -4.8
66.8 4.1 -4.9
66.8 4.1 -5.1
66.9 4.0 -5.2
66.9 4.0 -5.4
67.0 3.9 -5.5
67.0 3.8 -5.6
67.1 3.8 -5.8
67.1 3.7 -5.9
67.1 3.7 -6.1
67.2 3.6 -6.2
67.2 3.6 -6.4
67.2 3.5 -6.5
67.3 3.5 -6.6
67.3 3.4 -6.8
67.4 3.4 -6.9
67.4 3.3 -7.0
67.4 3.3 -7.2
67.5 3.2 -7.3
67.5 3.2 -7.4
67.5 3.1 -7.6
67.6 3.1 -7.7
67.6 3.0 -7.8
67.6 3.0 -8.0
67.7 3.0 -8.1
67.7 2.9 -8.2
67.7 2.9 -8.3
67.8 2.8 -8.4
67.8 2.8 -8.6
67.9 2.8 -8.7
67.9 2.7 -8.8
67.9 2.7 -8.9
68.0 2.7 -9.0
68.0 2.6 -9.1
68.0 2.6 -9.2
68.1 2.6 -9.3
68.1 2.5 -9.4
68.2 2.5 -9.5
68.2 2.5 -9.6
68.2 2.4 -9.7
68.3 2.4 -9.8
68.3 2.4 -9.9
68.4 2.4 -10.0
68.4 2.3 -10.1
68.4 2.3 -10.2
68.5 2.3 -10.2
68.5 2.3 -10.3
68.6 2.2 -10.4
68.6 2.2 -10.5
68.7 2.2 -10.6
68.7 2.2 -10.6
68.7 2.2 -10.7
68.8 2.1 -10.8
68.8 2.1 -10.8
68.9 2.1 -10.9
68.9 2.1 -11.0
69.0 2.1 -11.0
69.0 2.1 -11.1
69.0 2.1 -11.1
69.1 2.1 -11.2
69.1 2.0 -11.2
69.2 2.0 -11.3
69.2 2.0 -11.3
69.2 2.0 -11.3
69.3 2.0 -11.4
69.3 2.0 -11.4
69.4 2.0 -11.5
69.4 2.0 -11.5
69.4 2.0 -11.5
69.5 2.0 -11.5
69.5 2.0 -11.6
69.5 2.0 -11.6
69.6 2.0 -11.6
69.6 2.0 -11.6
69.7 2.0 -11.6
69.7 2.0 -11.6
69.7 2.0 -11.7
69.8 2.1 -11.7
69.8 2.1 -11.7
69.8 2.1 -11.7
69.9 2.1 -11.7
69.9 2.1 -11.7
69.9 2.1 -11.6
70.0 2.1 -11.6
70.0 2.1 -11.6
70.1 2.2 -11.6
70.1 2.2 -11.6
70.1 2.2 -11.6
70.2 2.2 -11.5
70.2 2.2 -11.5
70.3 2.2 -11.5
70.3 2.3 -11.5
70.3 2.3 -11.4
70.4 2.3 -11.4
70.4 2.3 -11.3
70.5 2.4 -11.3
70.5 2.4 -11.3
70.5 2.4 -11.2
70.6 2.4 -11.2
70.6 2.5 -11.1
70.7 2.5 -11.1
70.7 2.5 -11.0
70.8 2.6 -10.9
70.8 2.6 -10.9
70.9 2.6 -10.8
70.9 2.6 -10.8
70.9 2.7 -10.7
71.0 2.7 -10.6
71.0 2.7 -10.5
71.1 2.8 -10.5
71.1 2.8 -10.4
71.2 2.9 -10.3
71.2 2.9 -10.2
71.2 2.9 -10.1
71.3 3.0 -10.1
71.3 3.0 -10.0
71.4 3.0 -9.9
71.4 3.1 -9.8
71.4 3.1 -9.7
71.5 3.2 -9.6
71.5 3.2 -9.5
71.6 3.2 -9.4
71.6 3.3 -9.3
71.6 3.3 -9.2
71.7 3.4 -9.1
71.7 3.4 -9.0
71.8 3.5 -8.9
71.8 3.5 -8.7
71.8 3.5 -8.6
71.9 3.6 -8.5
71.9 3.6 -8.4
72.0 3.7 -8.3
72.0 3.7 -8.2
72.0 3.8 -8.0
72.1 3.8 -7.9
72.1 3.9 -7.8
72.2 3.9 -7.6
72.2 4.0 -7.5
72.3 4.0 -7.4
72.3 4.1 -7.3
72.4 4.1 -7.1
72.4 4.2 -7.0
72.5 4.2 -6.8
72.5 4.3 -6.7
72.5 4.3 -6.6
72.6 4.4 -6.4
72.6 4.4 -6.3
72.7 4.5 -6.1
72.7 4.5 -6.0
72.8 4.6 -5.8
72.8 4.6 -5.7
72.9 4.7 -5.6
72.9 4.7 -5.4
73.0 4.8 -5.3
73.0 4.8 -5.1
73.1 4.9 -5.0
73.1 4.9 -4.8
73.2 5.0 -4.6
73.2 5.0 -4.5
73.3 5.1 -4.3
73.3 5.1 -4.2
73.4 5.2 -4.0
73.4 5.2 -3.9
73.5 5.3 -3.7
73.5 5.3 -3.6
73.6 5.4 -3.4
73.6 5.4 -3.2
73.7 5.5 -3.1
73.7 5.5 -2.9
73.8 5.6 -2.8
73.8 5.6 -2.6
73.9 5.7 -2.4
73.9 5.7 -2.3
73.9 5.8 -2.1
74.0 5.8 -2.0
74.0 5.8 -1.8
74.1 5.9 -1.6
74.1 5.9 -1.5
74.2 6.0 -1.3
74.2 6.0 -1.2
74.3 6.1 -1.0
74.3 6.1 -0.8
74.4 6.2 -0.7
74.4 6.2 -0.5
74.5 6.3 -0.4
74.5 6.3 -0.2
74.5 6.4 -0.1
74.6 6.4 0.1
74.6 6.4 0.3
74.7 6.5 0.4
74.7 6.5 0.6
74.8 6.6 0.7
74.8 6.6 0.9
74.9 6.7 1.0
74.9 6.7 1.2
75.0 6.7 1.3
75.0 6.8 1.5
75.1 6.8 1.6
75.1 6.9 1.8
75.2 6.9 1.9
75.2 6.9 2.1
75.3 7.0 2.2
75.3 7.0 2.4
75.4 7.1 2.5
75.4 7.1 2.7
75.5 7.1 2.8
75.5 7.2 2.9
75.6 7.2 3.1
75.6 7.2 3.2
75.6 7.3 3.4
75.7 7.3 3.5
75.7 7.3 3.6
75.8 7.4 3.8
75.8 7.4 3.9
75.9 7.4 4.0
75.9 7.5 4.1
76.0 7.5 4.3
76.0 7.5 4.4
76.0 7.5 4.5
76.1 7.6 4.6
76.1 7.6 4.7
76.1 7.6 4.9
76.2 7.7 5.0
76.2 7.7 5.1
76.3 7.7 5.2
76.3 7.7 5.3
76.3 7.8 5.4
76.4 7.8 5.5
76.4 7.8 5.6
76.4 7.8 5.7
76.5 7.8 5.8
76.5 7.9 5.9
76.6 7.9 6.0
76.6 7.9 6.1
76.6 7.9 6.2
76.7 8.0 6.3
76.7 8.0 6.4
76.7 8.0 6.4
76.8 8.0 6.5
76.8 8.0 6.6
76.8 8.0 6.7
76.9 8.1 6.7
76.9 8.1 6.8
76.9 8.1 6.9
77.0 8.1 6.9
77.0 8.1 7.0
77.0 8.1 7.1
77.1 8.1 7.1
77.1 8.1 7.2
77.1 8.2 7.2
77.2 8.2 7.3
77.2 8.2 7.3
77.2 8.2 7.4
77.3 8.2 7.4
77.3 8.2 7.5
77.3 8.2 7.5
77.4 8.2 7.5
77.4 8.2 7.6
77.4 8.2 7.6
77.4 8.2 7.6
77.5 8.2 7.7
77.5 8.2 7.7
77.5 8.2 7.7
77.6 8.2 7.7
77.6 8.2 7.7
77.6 8.2 7.8
77.6 8.2 7.8
77.6 8.3 7.8
77.7 8.2 7.8
77.7 8.2 7.8
77.7 8.2 7.8
77.7 8.2 7.8
77.8 8.2 7.8
77.8 8.2 7.8
77.8 8.2 7.7
77.8 8.2 7.7
77.8 8.2 7.7
77.9 8.2 7.7
77.9 8.2 7.7
77.9 8.2 7.6
77.9 8.2 7.6
77.9 8.2 7.6
77.9 8.2 7.6
78.0 8.2 7.5
78.0 8.2 7.5
78.0 8.2 7.4
78.0 8.1 7.4
78.0 8.1 7.4
78.0 8.1 7.3
78.1 8.1 7.3
78.1 8.1 7.2
78.1 8.1 7.1
78.1 8.1 7.1
78.1 8.1 7.0
78.1 8.0 7.0
78.2 8.0 6.9
78.2 8.0 6.8
78.2 8.0 6.8
78.2 8.0 6.7
78.2 8.0 6.6
78.2 7.9 6.5
78.3 7.9 6.5
78.3 7.9 6.4
78.3 7.9 6.3
78.3 7.9 6.2
78.3 7.9 6.1
78.3 7.8 6.0
78.3 7.8 5.9
78.4 7.8 5.8
78.4 7.8 5.7
78.4 7.7 5.6
78.4 7.7 5.5
78.4 7.7 5.4
78.4 7.7 5.3
78.4 7.7 5.2
78.4 7.6 5.1
78.4 7.6 5.0
78.5 7.6 4.9
78.5 7.6 4.8
78.5 7.5 4.6
78.5 7.5 4.5
78.5 7.5 4.4
