1.1 0.3 -0.0
1.2 0.4 -0.0
1.3 0.5 -0.0
1.4 0.6 -0.0
1.6 0.7 -0.0
1.7 0.9 -0.0
1.8 1.0 -0.0
1.9 1.1 -0.0
2.0 1.2 -0.1
2.2 1.3 -0.1
2.3 1.4 -0.1
2.4 1.5 -0.1
2.5 1.6 -0.1
2.6 1.7 -0.1
2.7 1.8 -0.1
2.9 2.0 -0.1
3.0 2.1 -0.1
3.1 2.2 -0.1
3.2 2.3 -0.1
3.3 2.4 -0.1
3.5 2.5 -0.1
3.6 2.6 -0.1
3.7 2.7 -0.1
3.8 2.8 -0.1
3.9 2.9 -0.1
4.1 3.0 -0.1
4.2 3.1 -0.2
4.3 3.2 -0.2
4.4 3.3 -0.2
4.5 3.5 -0.2
4.7 3.6 -0.2
4.8 3.7 -0.2
4.9 3.8 -0.2
5.0 3.9 -0.2
5.2 4.0 -0.2
5.3 4.1 -0.2
5.4 4.2 -0.2
5.5 4.3 -0.2
5.6 4.5 -0.2
5.8 4.6 -0.2
5.9 4.7 -0.2
6.0 4.8 -0.2
6.1 4.9 -0.2
6.2 5.0 -0.2
6.4 5.1 -0.2
6.5 5.2 -0.3
6.6 5.4 -0.3
6.7 5.5 -0.3
6.8 5.6 -0.3
7.0 5.7 -0.3
7.1 5.8 -0.3
7.2 5.9 -0.3
7.3 6.0 -0.3
7.4 6.1 -0.3
7.6 6.3 -0.3
7.7 6.4 -0.3
7.8 6.5 -0.3
7.9 6.6 -0.3
8.0 6.7 -0.3
8.2 6.8 -0.3
8.3 6.9 -0.3
8.4 7.0 -0.3
8.5 7.1 -0.3
8.6 7.2 -0.4
8.7 7.3 -0.4
8.8 7.4 -0.4
9.0 7.5 -0.4
9.1 7.6 -0.4
9.2 7.7 -0.4
9.3 7.8 -0.4
9.4 7.9 -0.4
9.5 8.0 -0.4
9.6 8.1 -0.4
9.7 8.2 -0.4
9.9 8.3 -0.4
10.0 8.4 -0.4
10.1 8.5 -0.5
10.2 8.6 -0.5
10.3 8.7 -0.5
10.4 8.8 -0.5
10.5 8.9 -0.5
10.6 9.0 -0.5
10.7 9.1 -0.5
10.8 9.2 -0.5
10.9 9.3 -0.5
11.0 9.5 -0.5
11.1 9.6 -0.5
11.2 9.7 -0.5
11.4 9.8 -0.5
11.5 9.9 -0.5
11.6 10.0 -0.5
11.7 10.1 -0.5
11.8 10.2 -0.6
11.9 10.3 -0.6
12.0 10.4 -0.6
12.0 10.5 -0.6
12.1 10.6 -0.6
12.2 10.7 -0.6
12.3 10.8 -0.6
12.4 11.0 -0.6
12.5 11.1 -0.6
12.6 11.2 -0.6
12.7 11.3 -0.6
12.8 11.4 -0.6
12.9 11.5 -0.6
13.0 11.6 -0.6
13.1 11.7 -0.6
13.2 11.8 -0.6
13.2 11.9 -0.7
13.3 12.0 -0.7
13.4 12.1 -0.7
13.5 12.2 -0.7
13.6 12.3 -0.7
13.7 12.4 -0.7
13.7 12.5 -0.7
13.8 12.6 -0.7
13.9 12.7 -0.7
14.0 12.8 -0.7
14.1 12.9 -0.7
14.1 13.0 -0.7
14.2 13.1 -0.8
14.3 13.2 -0.8
14.4 13.3 -0.8
14.4 13.4 -0.8
14.5 13.5 -0.8
14.6 13.6 -0.8
14.6 13.7 -0.8
14.7 13.8 -0.8
14.8 13.9 -0.8
14.8 14.0 -0.8
14.9 14.2 -0.9
15.0 14.3 -0.9
15.0 14.4 -0.9
15.1 14.5 -0.9
15.2 14.6 -0.9
15.2 14.7 -0.9
15.3 14.8 -0.9
15.3 14.9 -0.9
15.4 15.0 -0.9
15.5 15.1 -0.9
15.5 15.2 -0.9
15.6 15.3 -1.0
15.6 15.4 -1.0
15.7 15.5 -1.0
15.7 15.6 -1.0
15.8 15.7 -1.0
15.8 15.8 -1.0
15.9 16.0 -1.0
15.9 16.1 -1.0
16.0 16.2 -1.0
16.0 16.3 -1.0
16.0 16.4 -1.0
16.1 16.5 -1.0
16.1 16.6 -1.1
16.2 16.7 -1.1
16.2 16.8 -1.1
16.2 16.9 -1.1
16.3 17.0 -1.1
16.3 17.1 -1.1
16.3 17.2 -1.1
16.4 17.4 -1.1
16.4 17.5 -1.1
16.4 17.6 -1.1
16.5 17.7 -1.1
16.5 17.8 -1.2
16.5 17.9 -1.2
16.5 18.0 -1.2
16.6 18.1 -1.2
16.6 18.2 -1.2
16.6 18.3 -1.2
16.6 18.4 -1.2
16.6 18.5 -1.2
16.7 18.6 -1.2
16.7 18.7 -1.3
16.7 18.8 -1.3
16.7 18.9 -1.3
16.7 19.0 -1.3
16.7 19.1 -1.3
16.7 19.2 -1.3
16.7 19.3 -1.3
16.8 19.4 -1.3
16.8 19.5 -1.4
16.8 19.6 -1.4
16.8 19.7 -1.4
16.8 19.8 -1.4
16.8 19.9 -1.4
16.8 20.0 -1.4
16.8 20.1 -1.4
16.8 20.2 -1.4
16.8 20.4 -1.4
16.8 20.5 -1.5
16.8 20.6 -1.5
16.8 20.7 -1.5
16.7 20.8 -1.5
16.7 20.9 -1.5
16.7 21.0 -1.5
16.7 21.1 -1.5
16.7 21.2 -1.5
16.7 21.3 -1.6
16.7 21.4 -1.6
16.7 21.5 -1.6
16.6 21.6 -1.6
16.6 21.8 -1.6
16.6 21.9 -1.6
16.6 22.0 -1.6
16.6 22.1 -1.6
16.5 22.2 -1.6
16.5 22.3 -1.7
16.5 22.4 -1.7
16.5 22.5 -1.7
16.4 22.6 -1.7
16.4 22.7 -1.7
16.4 22.8 -1.7
16.3 22.9 -1.7
16.3 23.0 -1.8
16.3 23.1 -1.8
16.2 23.2 -1.8
16.2 23.4 -1.8
16.2 23.5 -1.8
16.1 23.6 -1.8
16.1 23.7 -1.8
16.0 23.8 -1.9
16.0 23.9 -1.9
16.0 24.0 -1.9
15.9 24.1 -1.9
15.9 24.2 -1.9
15.8 24.3 -1.9
15.8 24.4 -1.9
15.7 24.5 -2.0
15.7 24.6 -2.0
15.6 24.7 -2.0
15.6 24.8 -2.0
15.5 24.9 -2.0
15.5 25.0 -2.0
15.4 25.1 -2.0
15.4 25.2 -2.1
15.3 25.3 -2.1
15.2 25.4 -2.1
15.2 25.5 -2.1
15.1 25.6 -2.1
15.1 25.7 -2.1
15.0 25.8 -2.2
14.9 25.9 -2.2
14.9 26.0 -2.2
14.8 26.1 -2.2
14.8 26.2 -2.2
14.7 26.3 -2.2
14.6 26.4 -2.2
14.6 26.5 -2.3
14.5 26.6 -2.3
14.4 26.7 -2.3
14.3 26.8 -2.3
14.3 26.9 -2.3
14.2 27.0 -2.3
14.1 27.1 -2.3
14.1 27.2 -2.4
14.0 27.3 -2.4
13.9 27.4 -2.4
13.8 27.5 -2.4
13.8 27.7 -2.4
13.7 27.8 -2.4
13.6 27.9 -2.4
13.5 28.0 -2.5
13.4 28.1 -2.5
13.4 28.2 -2.5
13.3 28.3 -2.5
13.2 28.4 -2.5
13.1 28.4 -2.5
13.0 28.5 -2.6
12.9 28.6 -2.6
12.9 28.7 -2.6
12.8 28.8 -2.6
12.7 28.9 -2.6
12.6 29.0 -2.7
12.5 29.1 -2.7
12.4 29.2 -2.7
12.3 29.3 -2.7
12.2 29.4 -2.7
12.1 29.5 -2.7
12.0 29.6 -2.8
12.0 29.7 -2.8
11.9 29.8 -2.8
11.8 29.9 -2.8
11.7 30.0 -2.8
11.6 30.0 -2.8
11.5 30.1 -2.9
11.4 30.2 -2.9
11.3 30.3 -2.9
11.2 30.4 -2.9
11.1 30.5 -2.9
11.0 30.6 -2.9
10.9 30.7 -3.0
10.8 30.8 -3.0
10.7 30.9 -3.0
10.6 31.0 -3.0
10.5 31.1 -3.0
10.4 31.2 -3.1
10.3 31.3 -3.1
10.2 31.4 -3.1
10.1 31.5 -3.1
10.0 31.5 -3.1
9.9 31.6 -3.1
9.8 31.7 -3.2
9.7 31.8 -3.2
9.6 31.9 -3.2
9.5 32.0 -3.2
9.4 32.1 -3.2
9.3 32.2 -3.2
9.2 32.3 -3.3
9.1 32.4 -3.3
8.9 32.5 -3.3
8.8 32.6 -3.3
8.7 32.7 -3.3
8.6 32.7 -3.3
8.5 32.8 -3.4
8.4 32.9 -3.4
8.3 33.0 -3.4
8.2 33.1 -3.4
8.1 33.2 -3.4
8.0 33.3 -3.5
7.9 33.4 -3.5
7.8 33.4 -3.5
7.7 33.5 -3.5
7.5 33.6 -3.5
7.4 33.7 -3.6
7.3 33.8 -3.6
7.2 33.9 -3.6
7.1 33.9 -3.6
7.0 34.0 -3.6
6.9 34.1 -3.6
6.8 34.2 -3.7
6.7 34.3 -3.7
6.6 34.3 -3.7
6.5 34.4 -3.7
6.3 34.5 -3.7
6.2 34.6 -3.8
6.1 34.7 -3.8
6.0 34.7 -3.8
5.9 34.8 -3.8
5.8 34.9 -3.8
5.7 35.0 -3.9
5.6 35.1 -3.9
5.5 35.2 -3.9
5.4 35.2 -3.9
5.3 35.3 -3.9
5.2 35.4 -4.0
5.0 35.5 -4.0
4.9 35.6 -4.0
4.8 35.7 -4.0
4.7 35.7 -4.0
4.6 35.8 -4.1
4.5 35.9 -4.1
4.4 36.0 -4.1
4.3 36.1 -4.1
4.2 36.1 -4.1
4.1 36.2 -4.1
4.0 36.3 -4.2
3.9 36.4 -4.2
3.8 36.5 -4.2
3.7 36.5 -4.2
3.6 36.6 -4.2
3.5 36.7 -4.3
3.4 36.8 -4.3
3.3 36.9 -4.3
3.2 36.9 -4.3
3.0 37.0 -4.3
2.9 37.1 -4.4
2.8 37.2 -4.4
2.7 37.3 -4.4
2.6 37.3 -4.4
2.5 37.4 -4.4
2.4 37.5 -4.5
2.3 37.6 -4.5
2.3 37.6 -4.5
2.2 37.7 -4.5
2.1 37.8 -4.5
2.0 37.9 -4.5
1.9 37.9 -4.6
1.8 38.0 -4.6
1.7 38.1 -4.6
1.6 38.1 -4.6
1.5 38.2 -4.6
1.4 38.3 -4.7
1.3 38.4 -4.7
1.2 38.4 -4.7
1.1 38.5 -4.7
1.0 38.6 -4.7
0.9 38.7 -4.8
0.8 38.7 -4.8
0.7 38.8 -4.8
0.7 38.9 -4.8
0.6 39.0 -4.8
0.5 39.0 -4.9
0.4 39.1 -4.9
0.3 39.2 -4.9
0.2 39.3 -4.9
0.1 39.3 -4.9
0.1 39.4 -5.0
-0.0 39.5 -5.0
-0.1 39.6 -5.0
-0.2 39.6 -5.0
-0.3 39.7 -5.0
-0.4 39.8 -5.0
-0.4 39.9 -5.1
-0.5 39.9 -5.1
-0.6 40.0 -5.1
-0.7 40.1 -5.1
-0.7 40.2 -5.1
-0.8 40.2 -5.2
-0.9 40.3 -5.2
-1.0 40.4 -5.2
-1.0 40.5 -5.2
-1.1 40.6 -5.2
-1.2 40.6 -5.2
-1.2 40.7 -5.3
-1.3 40.8 -5.3
-1.4 40.9 -5.3
-1.5 40.9 -5.3
-1.5 41.0 -5.3
-1.6 41.1 -5.4
-1.6 41.2 -5.4
-1.7 41.2 -5.4
-1.8 41.3 -5.4
-1.8 41.4 -5.4
-1.9 41.5 -5.5
-2.0 41.5 -5.5
-2.0 41.6 -5.5
-2.1 41.7 -5.5
-2.1 41.8 -5.5
-2.2 41.8 -5.5
-2.2 41.9 -5.6
-2.3 42.0 -5.6
-2.3 42.0 -5.6
-2.4 42.1 -5.6
-2.4 42.2 -5.6
-2.5 42.3 -5.6
-2.5 42.3 -5.7
-2.6 42.4 -5.7
-2.6 42.5 -5.7
-2.7 42.6 -5.7
-2.7 42.6 -5.7
-2.8 42.7 -5.7
-2.8 42.8 -5.8
-2.9 42.9 -5.8
-2.9 42.9 -5.8
-2.9 43.0 -5.8
-3.0 43.1 -5.8
-3.0 43.2 -5.8
-3.0 43.2 -5.9
-3.1 43.3 -5.9
-3.1 43.4 -5.9
