1.0 -0.2 -0.0
1.1 -0.3 -0.0
1.2 -0.5 -0.1
1.3 -0.6 -0.1
1.4 -0.8 -0.1
1.5 -0.9 -0.1
1.7 -1.1 -0.1
1.8 -1.2 -0.1
2.0 -1.3 -0.2
2.1 -1.5 -0.2
2.3 -1.6 -0.2
2.5 -1.8 -0.2
2.6 -1.9 -0.2
2.8 -2.0 -0.2
3.0 -2.2 -0.3
3.2 -2.3 -0.3
3.4 -2.5 -0.3
3.5 -2.6 -0.3
3.7 -2.7 -0.3
3.9 -2.9 -0.4
4.1 -3.0 -0.4
4.3 -3.1 -0.4
4.4 -3.3 -0.4
4.6 -3.4 -0.5
4.8 -3.6 -0.5
4.9 -3.7 -0.5
5.1 -3.8 -0.5
5.2 -3.9 -0.6
5.4 -4.1 -0.6
5.5 -4.2 -0.6
5.6 -4.3 -0.6
5.7 -4.5 -0.7
5.8 -4.6 -0.7
5.9 -4.7 -0.7
6.0 -4.8 -0.8
6.1 -5.0 -0.8
6.2 -5.1 -0.8
6.3 -5.2 -0.9
6.3 -5.3 -0.9
6.4 -5.4 -0.9
6.5 -5.6 -1.0
6.5 -5.7 -1.0
6.6 -5.8 -1.1
6.7 -5.9 -1.1
6.7 -6.0 -1.1
6.8 -6.1 -1.2
6.9 -6.2 -1.2
6.9 -6.3 -1.3
7.0 -6.4 -1.3
7.1 -6.5 -1.3
7.2 -6.6 -1.4
7.3 -6.7 -1.4
7.4 -6.8 -1.4
7.5 -6.9 -1.5
7.6 -7.0 -1.5
7.7 -7.1 -1.6
7.9 -7.2 -1.6
8.0 -7.3 -1.6
8.1 -7.4 -1.7
8.3 -7.4 -1.7
8.4 -7.5 -1.7
8.6 -7.6 -1.8
8.8 -7.7 -1.8
8.9 -7.8 -1.9
9.1 -7.8 -1.9
9.3 -7.9 -1.9
9.4 -8.0 -2.0
9.6 -8.0 -2.0
9.8 -8.1 -2.0
10.0 -8.2 -2.1
10.1 -8.2 -2.1
10.3 -8.3 -2.1
10.5 -8.3 -2.2
10.6 -8.4 -2.2
